command_index,host_utc,dispatch_monotonic_ns,elapsed_s,phase,planned_phase_time_s,segment_index,changed_servo_ids,j1_target_raw,j2_target_raw,j3_target_raw,j4_target_raw,j5_target_raw
51,2026-09-05T07:42:07.533475+00:00,182888812000000,9.562000000,fixed_trajectory,0.193359375,1,2;3;4,2085,2666,2581,2677,2074
52,2026-09-05T07:42:07.587213+00:00,182888859000000,9.609000000,fixed_trajectory,0.210937500,1,2;4,2085,2667,2581,2676,2074
53,2026-09-05T07:42:07.638176+00:00,182888906000000,9.656000000,fixed_trajectory,0.228515625,1,3;4,2085,2667,2580,2675,2074
54,2026-09-05T07:42:07.686543+00:00,182888968000000,9.718000000,fixed_trajectory,0.246093750,1,2;4,2085,2668,2580,2674,2074
55,2026-09-05T07:42:07.733940+00:00,182889015000000,9.765000000,fixed_trajectory,0.263671875,1,3;4,2085,2668,2579,2673,2074
56,2026-09-05T07:42:07.785434+00:00,182889062000000,9.812000000,fixed_trajectory,0.281250000,1,2;4,2085,2669,2579,2672,2074
57,2026-09-05T07:42:07.832039+00:00,182889109000000,9.859000000,fixed_trajectory,0.298828125,1,2;3;4,2085,2670,2578,2671,2074
58,2026-09-05T07:42:08.041215+00:00,182889312000000,10.062000000,fixed_trajectory,0.316406250,1,4,2085,2670,2578,2670,2074
59,2026-09-05T07:42:08.070810+00:00,182889343000000,10.093000000,fixed_trajectory,0.333984375,1,2;3;4,2085,2671,2577,2669,2074
60,2026-09-05T07:42:08.108361+00:00,182889390000000,10.140000000,fixed_trajectory,0.351562500,1,2;4,2085,2672,2577,2668,2074
61,2026-09-05T07:42:08.162666+00:00,182889437000000,10.187000000,fixed_trajectory,0.369140625,1,3;4,2085,2672,2576,2667,2074
62,2026-09-05T07:42:08.199627+00:00,182889468000000,10.218000000,fixed_trajectory,0.386718750,1,2;4,2085,2673,2576,2666,2074
63,2026-09-05T07:42:08.251339+00:00,182889531000000,10.281000000,fixed_trajectory,0.404296875,1,3;4,2085,2673,2575,2665,2074
64,2026-09-05T07:42:08.305785+00:00,182889578000000,10.328000000,fixed_trajectory,0.421875000,1,2;4,2085,2674,2575,2664,2074
65,2026-09-05T07:42:11.512441+00:00,182892781000000,13.531000000,fixed_trajectory,0.017578125,2,4,2085,2674,2575,2663,2074
66,2026-09-05T07:42:11.545838+00:00,182892828000000,13.578000000,fixed_trajectory,0.035156250,2,2;3;4,2085,2675,2574,2662,2074
67,2026-09-05T07:42:11.600111+00:00,182892875000000,13.625000000,fixed_trajectory,0.052734375,2,4,2085,2675,2574,2661,2074
68,2026-09-05T07:42:11.637245+00:00,182892906000000,13.656000000,fixed_trajectory,0.070312500,2,2;3;4,2085,2676,2573,2660,2074
69,2026-09-05T07:42:11.695531+00:00,182892968000000,13.718000000,fixed_trajectory,0.087890625,2,4,2085,2676,2573,2659,2074
70,2026-09-05T07:42:11.736985+00:00,182893015000000,13.765000000,fixed_trajectory,0.105468750,2,3;4,2085,2676,2572,2658,2074
71,2026-09-05T07:42:11.797641+00:00,182893078000000,13.828000000,fixed_trajectory,0.123046875,2,2;4,2085,2677,2572,2657,2074
72,2026-09-05T07:42:11.842979+00:00,182893125000000,13.875000000,fixed_trajectory,0.140625000,2,3;4,2085,2677,2571,2656,2074
73,2026-09-05T07:42:11.896472+00:00,182893171000000,13.921000000,fixed_trajectory,0.158203125,2,4,2085,2677,2571,2655,2074
74,2026-09-05T07:42:11.941683+00:00,182893218000000,13.968000000,fixed_trajectory,0.175781250,2,2;3;4,2085,2678,2570,2654,2074
75,2026-09-05T07:42:11.990777+00:00,182893265000000,14.015000000,fixed_trajectory,0.193359375,2,4,2085,2678,2570,2653,2074
76,2026-09-05T07:42:12.045517+00:00,182893328000000,14.078000000,fixed_trajectory,0.210937500,2,1;2;3;4,2086,2679,2569,2652,2074
77,2026-09-05T07:42:12.099462+00:00,182893375000000,14.125000000,fixed_trajectory,0.228515625,2,4,2086,2679,2569,2651,2074
78,2026-09-05T07:42:12.170649+00:00,182893453000000,14.203000000,fixed_trajectory,0.246093750,2,4,2086,2679,2569,2650,2074
79,2026-09-05T07:42:12.203684+00:00,182893484000000,14.234000000,fixed_trajectory,0.263671875,2,2;3;4,2086,2680,2568,2649,2074
80,2026-09-05T07:42:12.253475+00:00,182893531000000,14.281000000,fixed_trajectory,0.281250000,2,4,2086,2680,2568,2648,2074
81,2026-09-05T07:42:12.299039+00:00,182893578000000,14.328000000,fixed_trajectory,0.298828125,2,3;4,2086,2680,2567,2647,2074
82,2026-09-05T07:42:12.355825+00:00,182893625000000,14.375000000,fixed_trajectory,0.316406250,2,2;4,2086,2681,2567,2646,2074
83,2026-09-05T07:42:12.396880+00:00,182893671000000,14.421000000,fixed_trajectory,0.333984375,2,3;4,2086,2681,2566,2645,2074
84,2026-09-05T07:42:12.454408+00:00,182893734000000,14.484000000,fixed_trajectory,0.351562500,2,2;4,2086,2682,2566,2644,2074
85,2026-09-05T07:42:12.499364+00:00,182893781000000,14.531000000,fixed_trajectory,0.369140625,2,3;4,2086,2682,2565,2643,2074
86,2026-09-05T07:42:12.553377+00:00,182893828000000,14.578000000,fixed_trajectory,0.386718750,2,4,2086,2682,2565,2642,2074
87,2026-09-05T07:42:12.597845+00:00,182893875000000,14.625000000,fixed_trajectory,0.404296875,2,2;3;4,2086,2683,2564,2641,2074
88,2026-09-05T07:42:12.657695+00:00,182893937000000,14.687000000,fixed_trajectory,0.421875000,2,4,2086,2683,2564,2640,2074
89,2026-09-05T07:42:16.060592+00:00,182897328000000,18.078000000,fixed_trajectory,0.017578125,3,4,2086,2683,2564,2639,2074
90,2026-09-05T07:42:16.097233+00:00,182897375000000,18.125000000,fixed_trajectory,0.035156250,3,2;4,2086,2684,2564,2638,2074
91,2026-09-05T07:42:16.142846+00:00,182897421000000,18.171000000,fixed_trajectory,0.052734375,3,3;4,2086,2684,2563,2637,2074
92,2026-09-05T07:42:16.197666+00:00,182897468000000,18.218000000,fixed_trajectory,0.070312500,3,2;4,2086,2685,2563,2636,2074
93,2026-09-05T07:42:16.238741+00:00,182897515000000,18.265000000,fixed_trajectory,0.087890625,3,4,2086,2685,2563,2635,2074
94,2026-09-05T07:42:16.289045+00:00,182897562000000,18.312000000,fixed_trajectory,0.105468750,3,2;4,2086,2686,2563,2634,2074
95,2026-09-05T07:42:16.355966+00:00,182897625000000,18.375000000,fixed_trajectory,0.123046875,3,1;3;4,2087,2686,2562,2633,2074
96,2026-09-05T07:42:16.396455+00:00,182897671000000,18.421000000,fixed_trajectory,0.140625000,3,4,2087,2686,2562,2632,2074
97,2026-09-05T07:42:16.436247+00:00,182897718000000,18.468000000,fixed_trajectory,0.158203125,3,2;4,2087,2687,2562,2631,2074
98,2026-09-05T07:42:16.492808+00:00,182897765000000,18.515000000,fixed_trajectory,0.175781250,3,4,2087,2687,2562,2630,2074
99,2026-09-05T07:42:16.536794+00:00,182897812000000,18.562000000,fixed_trajectory,0.193359375,3,2;4,2087,2688,2562,2629,2074
100,2026-09-05T07:42:16.594194+00:00,182897875000000,18.625000000,fixed_trajectory,0.210937500,3,3;4,2087,2688,2561,2628,2074
101,2026-09-05T07:42:16.647326+00:00,182897921000000,18.671000000,fixed_trajectory,0.228515625,3,2;4,2087,2689,2561,2627,2074
102,2026-09-05T07:42:16.689689+00:00,182897968000000,18.718000000,fixed_trajectory,0.246093750,3,4,2087,2689,2561,2626,2074
103,2026-09-05T07:42:20.088592+00:00,182901359000000,22.109000000,fixed_trajectory,0.017578125,4,4,2087,2689,2561,2625,2074
104,2026-09-05T07:42:20.121003+00:00,182901390000000,22.140000000,fixed_trajectory,0.035156250,4,2;4,2087,2690,2561,2624,2074
105,2026-09-05T07:42:20.156578+00:00,182901437000000,22.187000000,fixed_trajectory,0.052734375,4,4,2087,2690,2561,2623,2074
106,2026-09-05T07:42:20.199963+00:00,182901468000000,22.218000000,fixed_trajectory,0.070312500,4,2;4,2087,2691,2561,2622,2074
107,2026-09-05T07:42:20.248279+00:00,182901515000000,22.265000000,fixed_trajectory,0.087890625,4,4,2087,2691,2561,2621,2074
108,2026-09-05T07:42:20.295314+00:00,182901578000000,22.328000000,fixed_trajectory,0.105468750,4,2;4,2087,2692,2561,2620,2074
109,2026-09-05T07:42:20.349031+00:00,182901625000000,22.375000000,fixed_trajectory,0.123046875,4,4,2087,2692,2561,2619,2074
110,2026-09-05T07:42:20.407883+00:00,182901687000000,22.437000000,fixed_trajectory,0.140625000,4,2;3;4,2087,2693,2560,2618,2074
111,2026-09-05T07:42:20.452818+00:00,182901734000000,22.484000000,fixed_trajectory,0.158203125,4,4,2087,2693,2560,2617,2074
112,2026-09-05T07:42:20.506993+00:00,182901781000000,22.531000000,fixed_trajectory,0.175781250,4,2;4,2087,2694,2560,2616,2074
113,2026-09-05T07:42:20.693460+00:00,182901968000000,22.718000000,fixed_trajectory,0.193359375,4,4,2087,2694,2560,2615,2074
114,2026-09-05T07:42:20.730272+00:00,182902000000000,22.750000000,fixed_trajectory,0.210937500,4,2;4,2087,2695,2560,2614,2074
115,2026-09-05T07:42:20.761965+00:00,182902031000000,22.781000000,fixed_trajectory,0.228515625,4,4,2087,2695,2560,2613,2074
116,2026-09-05T07:42:20.811619+00:00,182902093000000,22.843000000,fixed_trajectory,0.246093750,4,2;4,2087,2696,2560,2612,2074
117,2026-09-05T07:42:20.858715+00:00,182902140000000,22.890000000,fixed_trajectory,0.263671875,4,4,2087,2696,2560,2611,2074
118,2026-09-05T07:42:24.091864+00:00,182905359000000,26.109000000,fixed_trajectory,0.017578125,5,4,2087,2696,2560,2610,2074
119,2026-09-05T07:42:24.123944+00:00,182905406000000,26.156000000,fixed_trajectory,0.035156250,5,2;4,2087,2697,2560,2609,2074
120,2026-09-05T07:42:24.176878+00:00,182905453000000,26.203000000,fixed_trajectory,0.052734375,5,4,2087,2697,2560,2608,2074
121,2026-09-05T07:42:24.222316+00:00,182905500000000,26.250000000,fixed_trajectory,0.070312500,5,4,2087,2697,2560,2607,2074
122,2026-09-05T07:42:24.271608+00:00,182905546000000,26.296000000,fixed_trajectory,0.087890625,5,4,2087,2697,2560,2606,2074
123,2026-09-05T07:42:24.313941+00:00,182905593000000,26.343000000,fixed_trajectory,0.105468750,5,2;4,2087,2698,2560,2605,2074
124,2026-09-05T07:42:24.382762+00:00,182905656000000,26.406000000,fixed_trajectory,0.123046875,5,4,2087,2698,2560,2604,2074
125,2026-09-05T07:42:24.422783+00:00,182905703000000,26.453000000,fixed_trajectory,0.140625000,5,4,2087,2698,2560,2603,2074
126,2026-09-05T07:42:24.471532+00:00,182905750000000,26.500000000,fixed_trajectory,0.158203125,5,4,2087,2698,2560,2602,2074
127,2026-09-05T07:42:24.529275+00:00,182905796000000,26.546000000,fixed_trajectory,0.175781250,5,2;4,2087,2699,2560,2601,2074
128,2026-09-05T07:42:24.571594+00:00,182905843000000,26.593000000,fixed_trajectory,0.193359375,5,4,2087,2699,2560,2600,2074
